"hour","offshore","onshore","pv","river","lake","biogas","gas","phs1","phs2","battery","hydrogen","methanation","demand","Pump1","Pump2","ElecStr","H2","CH4","Bat_SOC","PHS1_SOC","PHS2_SOC","H2_SOC","CH4_SOC","elec_price","gas_price"
"2033",3.0660868305,4.2959683E+1,2.8437553311,3.7789914750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,8.6781421732,0.0000000000,0.0000000000,5.3241640E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,1.4305349E+1,1.3928132E+1,8.0711111111,3.3291077E+3,0.0000000000,2.1000000000,2.1000000000
"2034",3.1153106680,4.7559727E+1,0.0000000000,4.2208956750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,3.8021175644,0.0000000000,0.0000000000,5.0613033E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,5.1704625450,1.0928132E+1,5.5822222222,3.3395277E+3,0.0000000000,2.1000000000,2.1000000000
"2035",3.1949822375,5.0649474E+1,0.0000000000,4.7929036500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.1626813476,0.0000000000,0.0000000000,0.0000000000,5.0475023E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,1.1682335299,7.9281320613,3.0933333333,3.3499477E+3,0.0000000000,2.1000000000,2.1000000000
"2036",3.2563851706,5.2866321E+1,0.0000000000,4.9603935750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.6213186524,1.1098218534,0.0000000000,0.0000000000,5.2489223E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,1.1682335299,4.9281320613,0.6903540582,3.3603677E+3,0.0000000000,2.1000000000,2.1000000000
"2037",3.2853105176,5.4565753E+1,0.0000000000,4.8422534250,0.0000000000,0.0000000000,0.0000000000,0.6600978260,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0328397E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.9281320613,0.0000000000,3.3707878E+3,0.0000000000,0.0000000000,0.0000000000
"2038",3.3071313932,5.4639249E+1,0.0000000000,4.3315587000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6772020E+1,-0.613912282,-0.613912282,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.1946900324,0.0000000000,3.3812078E+3,0.0000000000,0.0000000000,0.0000000000
"2039",3.2502956228,5.3077077E+1,0.0000000000,4.2642636000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7191419E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.7779067005,1.7736396142,3.3916278E+3,0.0000000000,0.0000000000,0.0000000000
"2040",3.1954897028,5.1331895E+1,0.0000000000,4.0855578750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,4.7077586E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.7779067005,2.1300785572,3.4020478E+3,0.0000000000,0.0000000000,0.0000000000
"2041",3.1731613619,5.0290551E+1,0.0000000000,3.7288940250,0.0000000000,0.0000000000,0.0000000000,1.6001160305,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5767705E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.7779067005,0.3540110105,3.4124678E+3,0.0000000000,0.0000000000,0.0000000000
"2042",3.1848329958,4.9972213E+1,0.0000000000,3.2810080500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3186099094,0.0000000000,0.0000000000,0.0000000000,4.3731646E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.3540110105,3.4228878E+3,0.0000000000,0.0000000000,0.0000000000
"2043",3.2629821802,5.2686532E+1,0.0000000000,3.0985636500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6912927E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4333078E+3,0.0000000000,0.0000000000,0.0000000000
"2044",3.3578776158,5.5495173E+1,0.0000000000,3.0634206750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4559278E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4437279E+3,0.0000000000,0.0000000000,0.0000000000
"2045",3.4040566793,5.6654207E+1,0.0600741912,3.2017494000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,4.3518318E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4541479E+3,0.0000000000,0.0000000000,0.0000000000
"2046",3.4284148672,5.6471429E+1,4.9311648182,3.6414104250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.3968903E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4645679E+3,0.0000000000,0.0000000000,0.0000000000
"2047",3.4426238098,5.5832711E+1,1.8621848E+1,4.0294786500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4645787E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4749879E+3,0.0000000000,0.0000000000,0.0000000000
"2048",3.4705342333,6.3188547E+1,3.6933410E+1,4.5132553500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6035257E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4854079E+3,0.0000000000,0.0000000000,0.0000000000
"2049",3.4877879498,6.8243057E+1,5.3021908E+1,4.6822407000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0792879E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4958279E+3,0.0000000000,0.0000000000,0.0000000000
"2050",3.4943849594,7.0045116E+1,5.8153744E+1,4.5102644250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1274898E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5062479E+3,0.0000000000,0.0000000000,0.0000000000
"2051",3.4969222680,7.1147411E+1,6.0551408E+1,4.5027872250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4917688E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5166680E+3,0.0000000000,0.0000000000,0.0000000000
"2052",3.5004745037,7.1735736E+1,5.5368476E+1,4.5319484250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0426815E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5270880E+3,0.0000000000,0.0000000000,0.0000000000
"2053",3.5009819690,7.1236797E+1,4.8862867E+1,4.2687499500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.2523623E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5375080E+3,0.0000000000,0.0000000000,0.0000000000
"2054",3.4979371951,7.0112156E+1,3.7933287E+1,4.0055514750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.1802693E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5479280E+3,0.0000000000,0.0000000000,0.0000000000
"2055",3.4872804881,6.8464311E+1,2.5427616E+1,3.4933613250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6778611E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5583480E+3,0.0000000000,0.0000000000,0.0000000000
"2056",3.4588626029,6.5901154E+1,1.2901859E+1,3.5060726250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6279814E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5687680E+3,0.0000000000,0.0000000000,0.0000000000
"2057",3.4248626315,6.2885880E+1,2.7175768458,3.5980425000,0.0000000000,0.0000000000,0.0000000000,1.7356500000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,4.8130043E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,2.0330000000,3.5791881E+3,0.0000000000,0.0000000000,0.0000000000
"2058",3.3984745968,6.0279409E+1,0.0000000000,3.8732045250,0.0000000000,0.0000000000,0.0000000000,1.7356500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5506053E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5896081E+3,0.0000000000,0.0000000000,0.0000000000
"2059",3.3710716350,5.6909335E+1,0.0000000000,4.4908236750,0.0000000000,0.0000000000,0.0000000000,0.5261269487,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5666864E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6000281E+3,0.0000000000,0.0000000000,0.0000000000
"2060",3.3350418167,5.3175241E+1,0.0000000000,4.5947571000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.4350599861,0.0000000000,0.0000000000,0.0000000000,4.8466594E+1,-0.104849E+1,-0.104849E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.3439145014,2.0330000000,3.6104481E+3,0.0000000000,0.0000000000,0.0000000000
"2061",3.2792209697,5.1540657E+1,0.0000000000,4.3255768500,0.0000000000,0.0000000000,0.0000000000,1.7263638753,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7846801E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,2.3399778611,0.4384889044,3.6208681E+3,0.0000000000,0.0000000000,0.0000000000
"2062",3.2431911515,5.1422755E+1,0.0000000000,4.1027554500,0.0000000000,0.0000000000,0.0000000000,0.3796161997,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6123300E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.4217957775,0.4384889044,3.6312881E+3,0.0000000000,0.0000000000,0.0000000000
"2063",3.2168031167,5.0633823E+1,0.0000000000,4.1835095250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.3961640E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.4384889044,3.6417081E+3,0.0000000000,0.0000000000,0.0000000000
"2064",3.2315195211,4.8668165E+1,0.0000000000,3.8560068750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2902332245,0.0000000000,0.0000000000,0.0000000000,4.4020907E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,1.4335924716,3.6521282E+3,0.0000000000,0.0000000000,0.0000000000
"2065",3.2528329350,4.8366508E+1,0.0000000000,3.9412473000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0198726E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6625482E+3,0.0000000000,0.0000000000,0.0000000000
"2066",3.2563851706,4.9512758E+1,0.0000000000,3.6406627500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.8581929E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6729682E+3,0.0000000000,0.0000000000,0.0000000000
"2067",3.2376090654,4.9451234E+1,0.0000000000,3.4313003250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7682209E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6833882E+3,0.0000000000,0.0000000000,0.0000000000
"2068",3.1894001549,4.7350036E+1,0.0000000000,3.4111118250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6089358E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6938082E+3,0.0000000000,0.0000000000,0.0000000000
"2069",3.1589524193,4.6282654E+1,0.0309967677,3.2608194750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5363648E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7042282E+3,0.0000000000,0.0000000000,0.0000000000
"2070",3.1386539323,4.5635063E+1,4.4102041859,3.2294151000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.9050809E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7146482E+3,0.0000000000,0.0000000000,0.0000000000
"2071",3.0655793688,4.7815497E+1,1.4761848E+1,3.3998959500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1232106E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7250683E+3,0.0000000000,0.0000000000,0.0000000000
"2072",3.0965345662,5.2614169E+1,2.7893122E+1,3.6855261000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7075398E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7354883E+3,0.0000000000,0.0000000000,0.0000000000
"2073",3.1508330245,5.6061732E+1,4.0579304E+1,3.7782437250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.3467529E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7459083E+3,0.0000000000,0.0000000000,0.0000000000
"2074",3.1995494002,5.8143149E+1,5.4921962E+1,3.9105906750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4183464E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7563283E+3,0.0000000000,0.0000000000,0.0000000000
"2075",3.2421762280,6.0427678E+1,6.1489352E+1,3.7244076750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6988862E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7667483E+3,0.0000000000,0.0000000000,0.0000000000
"2076",3.2979970715,6.3255075E+1,6.3414826E+1,3.6100060500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0399774E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.9285000000,0.0000000000,3.7771683E+3,0.0000000000,0.0000000000,0.0000000000
"2077",3.3426537498,6.5525953E+1,5.8552697E+1,3.6092583750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0688731E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,3.8570000000,0.2602017744,3.7875883E+3,0.0000000000,0.0000000000,0.0000000000
"2078",3.3533104567,6.6088130E+1,4.8829891E+1,3.3056829000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9513582E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,5.7855000000,2.2932017744,3.7980084E+3,0.0000000000,0.0000000000,0.0000000000
"2079",3.3492507593,6.4498922E+1,3.5521598E+1,3.1890381000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6652215E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,7.7140000000,2.2932017744,3.8084284E+3,0.0000000000,0.0000000000,0.0000000000
"2080",3.3076388550,5.9352767E+1,1.8279931E+1,2.9400463500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7111414E+1,-0.203000E+1,-0.203000E+1,-0.346201E+1,-1.302502E+1,0.0000000000,0.0000000000,7.7140000000,4.3262017744,3.8188484E+3,0.0000000000,0.0000000000,0.0000000000
"2081",3.2508030845,5.4854681E+1,3.0846266179,3.0701501250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5430944E+1,-0.203000E+1,-0.203000E+1,-0.163430E+1,-1.302502E+1,0.0000000000,3.1158107325,9.6425000000,6.3592017744,3.8292684E+3,0.0000000000,0.0000000000,0.0000000000
"2082",3.2046240210,5.2657654E+1,0.0000000000,3.4896227250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4684467E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,4.5866788953,1.1571000E+1,8.3922017744,3.8396884E+3,0.0000000000,0.0000000000,0.0000000000
"2083",3.1300270723,4.9754556E+1,0.0000000000,4.0496671500,0.0000000000,0.0000000000,0.0000000000,1.9935111309,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5263267E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,4.5866788953,1.1571000E+1,9.9524967668,3.8501084E+3,0.0000000000,0.0000000000,0.0000000000
"2084",3.0701465279,4.8251499E+1,0.0000000000,4.3868901750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.1245752746,0.0000000000,0.0000000000,4.7748093E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,4.5866788953,9.3559876323,1.0560000E+1,3.8605284E+3,0.0000000000,2.1000000000,2.1000000000
"2085",3.0346241714,4.7668231E+1,0.0000000000,4.0698556500,0.0000000000,0.0000000000,0.0000000000,2.2561737088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4003867E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,4.4555470273,6.3559876323,8.0711111111,3.8709485E+3,0.0000000000,0.0000000000,0.0000000000
"2086",3.0244749262,4.6518172E+1,0.0000000000,3.8014231500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.9565503111,0.0000000000,0.0000000000,0.0000000000,4.0855734E+1,-0.141987E+1,-0.141987E+1,0.0000000000,-1.302502E+1,0.0000000000,4.4555470273,3.8491279559,8.0711111111,3.8813685E+3,0.0000000000,0.0000000000,0.0000000000
"2087",3.0148331462,4.5500950E+1,0.0000000000,3.9532108500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5231300E+1,-0.203000E+1,-0.203000E+1,-0.042676247,-1.302502E+1,0.0000000000,4.4555470273,5.1980033644,5.8971663211,3.8917885E+3,0.0000000000,0.0000000000,0.0000000000
"2088",2.9884451079,4.4998209E+1,0.0000000000,3.8014231500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6399950E+1,-0.223108848,-0.223108848,0.0000000000,-1.302502E+1,0.0000000000,4.4939556496,7.1265033644,7.9301663211,3.9022085E+3,0.0000000000,0.0000000000,0.0000000000
"2089",2.8981168314,4.3105453E+1,0.0000000000,3.4440116250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5794318E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,4.4939556496,7.3384567704,9.9631663211,3.9126285E+3,0.0000000000,0.0000000000,0.0000000000
"2090",2.8285945035,4.2316515E+1,0.0000000000,3.0918341250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.1250973455,0.0000000000,0.0000000000,0.0000000000,3.4843764E+1,-0.149326E+1,-0.149326E+1,0.0000000000,-1.302502E+1,0.0000000000,4.4939556496,7.3384567704,1.0560000E+1,3.9230485E+3,0.0000000000,0.0000000000,0.0000000000
"2091",2.6611319661,4.0587665E+1,0.0000000000,3.0918341250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6589026545,0.0000000000,0.0000000000,0.0000000000,3.4974516E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,4.4939556496,8.7570522670,9.3098918383,3.9334685E+3,0.0000000000,0.0000000000,0.0000000000
"2092",2.4525649860,3.7956705E+1,0.0000000000,3.0312685500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.5099786E+1,-0.255734456,-0.255734456,0.0000000000,-1.302502E+1,0.0000000000,4.4939556496,8.7570522670,7.4666666667,3.9438886E+3,0.0000000000,0.0000000000,0.0000000000
"2093",2.2805352894,3.5762654E+1,0.0658020691,2.7448907250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,2.7666220094,0.0000000000,0.0000000000,3.5535486E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,4.4939556496,6.0000000000,4.9777777778,3.9543086E+3,0.0000000000,2.1000000000,2.1000000000
"2094",2.1485951085,3.2614421E+1,6.1544273196,2.8069517250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,1.5026358577,0.0000000000,0.0000000000,3.7142013E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,1.5817219554,3.0000000000,2.4888888889,3.9647286E+3,0.0000000000,2.1000000000,2.1000000000
"2095",2.0339086442,3.1217335E+1,2.1235205E+1,2.9191101750,0.0000000000,0.0000000000,0.0000000000,1.7356500000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,4.2926179E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.9751486E+3,0.0000000000,0.0000000000,0.0000000000
"2096",2.0354310293,3.3201681E+1,3.8746428E+1,3.1366974750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7905796E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.9855686E+3,0.0000000000,0.0000000000,0.0000000000
"2097",2.1815801529,3.5485029E+1,5.5873598E+1,3.2361446250,0.0000000000,0.0000000000,0.0000000000,1.7356500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4258693E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.9959886E+3,0.0000000000,0.0000000000,0.0000000000
"2098",2.4114605469,3.8547248E+1,6.8129391E+1,3.4111118250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2827280E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,2.0330000000,4.0064086E+3,0.0000000000,0.0000000000,0.0000000000
"2099",2.5768932338,4.1200030E+1,7.3039715E+1,3.4141026750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5012174E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,2.4280000000,4.0168287E+3,0.0000000000,0.0000000000,0.0000000000
"2100",2.6834603034,4.2834163E+1,7.2329025E+1,3.3647529750,0.0000000000,0.0000000000,0.0000000000,0.2767726992,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5752227E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.9285000000,4.4610000000,4.0272487E+3,0.0000000000,0.0000000000,0.0000000000
"2101",2.7245647461,4.3025425E+1,6.7054191E+1,3.3924187500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.7982325E+1,-0.203000E+1,-0.203000E+1,-1.362095E+1,-1.302502E+1,0.0000000000,0.0000000000,3.5494747787,6.4940000000,4.0376687E+3,0.0000000000,0.0000000000,0.0000000000
"2102",2.7012214817,4.1387272E+1,5.5387125E+1,3.1695972750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0921655E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,1.2258858E+1,5.4779747787,8.5270000000,4.0480887E+3,0.0000000000,0.0000000000,0.0000000000
"2103",2.6905647747,3.9222694E+1,3.7597914E+1,3.0866001000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9061831E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,1.2258858E+1,7.4064747787,1.0560000E+1,4.0585087E+3,0.0000000000,0.0000000000,0.0000000000
"2104",2.6890423896,3.5565017E+1,1.8528495E+1,2.8002222000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.1227889947,0.0000000000,0.0000000000,5.1620547E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,1.2258858E+1,9.3349747787,1.0560000E+1,4.0689287E+3,0.0000000000,2.1000000000,2.1000000000
"2105",2.7890124496,3.6832971E+1,3.4192437702,2.9677121250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,1.0349899E+1,0.0000000000,0.0000000000,4.8273821E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,1.2129607E+1,6.3349747787,8.0711111111,4.0793487E+3,0.0000000000,2.1000000000,2.1000000000
