"hour","offshore","onshore","pv","river","lake","biogas","gas","phs1","phs2","battery","hydrogen","methanation","demand","Pump1","Pump2","ElecStr","H2","CH4","Bat_SOC","PHS1_SOC","PHS2_SOC","H2_SOC","CH4_SOC","elec_price","gas_price"
"364",0.0000000000,3.9826334E+1,0.0000000000,3.4163458500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,2.7664458270,0.0000000000,0.0000000000,4.8249125E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9120482390,1.6817855396,4.9777777778,8.3532462E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"365",0.0000000000,4.0299777E+1,0.0000000000,3.4313003250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0259084742,0.0000000000,4.7756986E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6817855396,2.4888888889,8.3532462E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"366",0.0000000000,4.1868099E+1,0.0000000000,3.5793494250,1.0947506742,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,4.8782199E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6817855396,2.4888888889,8.3451944E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"367",0.0000000000,4.3105522E+1,0.8288594371,4.1072418000,0.0000000000,1.3585989831,1.3585989831,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.9400223E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6817855396,0.0000000000,8.3451944E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"368",0.0000000000,4.2963626E+1,8.3552025939,4.5551277750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5384963E+1,-0.488992715,-0.488992715,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6817855396,0.0000000000,8.3451944E+3,0.0000000000,9.1702256E+1,9.1702256E+1
"369",0.0000000000,4.0331520E+1,1.7447266E+1,4.6949520000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.7193173E+1,-0.203000E+1,-0.203000E+1,-0.111057E+1,0.0000000000,0.0000000000,0.0000000000,2.1463286189,0.0000000000,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"370",0.0000000000,4.0035172E+1,2.5578421E+1,4.6755111750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9807779E+1,-0.203000E+1,-0.203000E+1,-0.631133E+1,0.0000000000,0.0000000000,0.9995089402,4.0748286189,2.0330000000,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"371",0.0000000000,4.1147687E+1,3.0111550E+1,4.6657908000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.6695964E+1,-0.203000E+1,-0.203000E+1,-0.505906E+1,0.0000000000,0.0000000000,6.6797017443,6.0033286189,4.0660000000,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"372",0.0000000000,4.0710390E+1,2.7781717E+1,4.7278518000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3474897E+1,-0.203000E+1,-0.203000E+1,-0.601813E+1,0.0000000000,0.0000000000,1.1232859E+1,7.9318286189,6.0990000000,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"373",0.0000000000,3.7750208E+1,2.1460947E+1,4.6134501750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3819262E+1,-0.005343326,-0.005343326,0.0000000000,0.0000000000,0.0000000000,1.6649174E+1,9.8603286189,7.7110874105,8.3451944E+3,0.0000000000,9.1702256E+1,9.1702256E+1
"374",0.0000000000,3.6737990E+1,1.3505174E+1,4.4511943500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2967623116,0.0000000000,0.0000000000,0.0000000000,5.5991121E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6649174E+1,9.8654047785,7.7110874105,8.3451944E+3,0.0000000000,1.0515410E+2,1.0515410E+2
"375",0.0000000000,4.1186604E+1,4.6691398404,4.3457654250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7869453E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,0.0000000000,1.6649174E+1,9.8654047785,6.2702403975,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"376",0.0000000000,4.5301476E+1,0.1434439526,4.4070786750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.3597426E+1,-0.203000E+1,-0.203000E+1,-0.208457E+1,0.0000000000,0.0000000000,1.6649174E+1,1.1793905E+1,6.5571937832,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"377",0.0000000000,4.5534396E+1,0.0000000000,4.5356870250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7405242E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,0.0000000000,1.8525289E+1,1.3722405E+1,8.5901937832,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"378",0.0000000000,4.5172360E+1,0.0000000000,4.7517789000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6455499E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,0.0000000000,1.8525289E+1,1.5650905E+1,9.1932923593,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"379",0.0000000000,4.4023699E+1,0.0000000000,4.9790866500,0.0000000000,0.6748341159,0.6748341159,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,5.1917619E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8525289E+1,1.7579405E+1,1.0560000E+1,8.3451944E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"380",0.0000000000,4.3538430E+1,0.0000000000,4.8646851000,2.3151876983,5.1418310356,5.1418310356,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,5.8100134E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8525289E+1,1.7579405E+1,8.0711111111,8.3451944E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"381",0.0000000000,4.2189322E+1,0.0000000000,4.6680339750,0.4192887047,0.0000000000,0.0000000000,0.0000000000,2.2400000000,2.5698618713,0.0000000000,0.0000000000,5.2086506E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8525289E+1,1.7579405E+1,5.5822222222,8.3451944E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"382",0.0000000000,4.2815065E+1,0.0000000000,4.5005440500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9532578808,0.0000000000,0.0000000000,0.0000000000,4.8268867E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.5820172E+1,1.7579405E+1,3.0933333333,8.3451944E+3,0.0000000000,1.0515410E+2,1.0515410E+2
"383",0.0000000000,4.4214544E+1,0.0000000000,4.4923191000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5012325E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,0.0000000000,1.5820172E+1,1.7579405E+1,2.0341579102,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"384",0.0000000000,4.6293433E+1,0.0000000000,4.3816560750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.8348361E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,0.0000000000,1.5820172E+1,1.9507905E+1,3.6154691711,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"385",0.0000000000,4.8259507E+1,0.0000000000,4.2687499500,0.2506798314,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,5.5018937E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.5820172E+1,2.1436405E+1,3.8973608008,8.3451944E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"386",0.0000000000,5.0719985E+1,0.0000000000,4.1199531000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1598794E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,0.0000000000,1.5820172E+1,2.1436405E+1,1.4084719120,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"387",0.0000000000,5.4037092E+1,0.0000000000,3.8926453500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2392467E+1,-0.203000E+1,-0.203000E+1,-0.136727E+1,0.0000000000,0.0000000000,1.5820172E+1,2.3364905E+1,2.5590588565,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"388",0.0000000000,5.7404563E+1,0.0000000000,3.8096481000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2543596E+1,-0.203000E+1,-0.203000E+1,-0.450061E+1,0.0000000000,0.0000000000,1.7050715E+1,2.5293405E+1,4.5920588565,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"389",0.0000000000,6.0121633E+1,0.0000000000,3.8029185750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2634684E+1,-0.203000E+1,-0.203000E+1,-0.903324E+1,0.0000000000,0.0000000000,2.1101268E+1,2.7221905E+1,6.6250588565,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"390",0.0000000000,6.0700163E+1,0.0000000000,3.7864686750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6307710E+1,-0.203000E+1,-0.203000E+1,-0.400892E+1,0.0000000000,0.0000000000,2.9231184E+1,2.9150405E+1,6.8403539905,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"391",0.0000000000,5.9881838E+1,0.2559556236,3.8836726500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0216049E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.1078905E+1,8.8733539905,8.3451944E+3,0.0000000000,8.9906756E+1,8.9906756E+1
"392",0.0000000000,5.9381791E+1,2.8993822089,4.0100378250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4724843737,0.0000000000,7.0763696E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,1.0560000E+1,8.3451944E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"393",0.0000000000,5.6746536E+1,6.8087392759,4.5498937500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.7582365202,0.0000000000,7.5863406E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,1.0560000E+1,8.3362494E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"394",0.0000000000,5.2268819E+1,1.0873674E+1,4.7600038500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0251537E+1,0.0000000000,7.8154034E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,1.0560000E+1,8.3207330E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"395",0.0000000000,4.9319055E+1,1.1765166E+1,4.7585084250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.3290127E+1,0.0000000000,7.9132857E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,1.0560000E+1,8.3002299E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"396",0.0000000000,4.6236836E+1,1.0302396E+1,4.5095167500,5.1230232968,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,1.1438269E+1,0.0000000000,7.9850040E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,1.0560000E+1,8.2736496E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"397",0.0000000000,4.2552838E+1,8.3825730571,4.3420267500,0.0000000000,6.9851219117,6.9851219117,0.0000000000,0.0000000000,0.0000000000,1.5223665E+1,0.0000000000,7.7486224E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,8.0711111111,8.2507731E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"398",0.0000000000,4.0002715E+1,5.5215420884,4.1977162500,0.0000000000,1.5208042E+1,1.5208042E+1,0.0000000000,0.0000000000,0.0000000000,7.5725105522,0.0000000000,7.2502525E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,8.0711111111,8.2203258E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"399",0.0000000000,4.0030441E+1,2.0642122671,4.1939776500,1.2855000E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.5453595780,0.0000000000,6.8688990E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,8.0711111111,8.2051807E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"400",0.0000000000,4.2085300E+1,0.0402577499,4.1012600250,1.2855000E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.7809945533,0.0000000000,6.6862812E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,8.0711111111,8.1860900E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"401",0.0000000000,4.3015112E+1,0.0000000000,4.1296734750,0.0000000000,1.1645266E+1,1.1645266E+1,2.7000000000,0.0000000000,0.0000000000,7.6099384427,0.0000000000,6.9099990E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.3007405E+1,8.0711111111,8.1705280E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"402",0.0000000000,4.3792937E+1,0.0000000000,4.4422216500,1.2855000E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.1007053E+1,0.0000000000,7.2097212E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.0007405E+1,8.0711111111,8.1553082E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"403",0.0000000000,4.3924707E+1,0.0000000000,4.7951468250,5.2039330587,3.3471558969,3.3471558969,0.0000000000,0.0000000000,0.0000000000,1.5223665E+1,0.0000000000,7.2494607E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.0007405E+1,8.0711111111,8.1332940E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"404",0.0000000000,4.3157708E+1,0.0000000000,4.6934565750,0.0000000000,9.4403166724,9.4403166724,0.0000000000,0.0000000000,0.0000000000,1.5223665E+1,0.0000000000,7.2515146E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.0007405E+1,8.0711111111,8.1028467E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"405",0.0000000000,4.2781842E+1,0.0000000000,4.3480086000,0.0000000000,5.2423377708,5.2423377708,0.0000000000,0.0000000000,0.0000000000,1.5223665E+1,0.0000000000,6.7595853E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.0007405E+1,8.0711111111,8.0723994E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"406",0.0000000000,4.2438317E+1,0.0000000000,4.2261297750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6617065E+1,0.0000000000,0.0000000000,6.3281512E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2839214E+1,3.0007405E+1,8.0711111111,8.0419521E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"407",0.0000000000,4.1648718E+1,0.0000000000,4.1670596250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.4580188E+1,0.0000000000,0.0000000000,6.0395965E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.5347566E+1,3.0007405E+1,8.0711111111,8.0419521E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"408",0.0000000000,4.1285231E+1,0.0000000000,4.0309740750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.3034797E+1,0.0000000000,5.8351002E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,8.0419521E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"409",0.0000000000,4.0789814E+1,0.0000000000,3.8978793750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2022481E+1,0.0000000000,5.6710174E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,8.0158825E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"410",0.0000000000,4.0663468E+1,0.0000000000,3.7789914750,0.0000000000,1.6218871E+1,1.6218871E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0661331E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"411",0.0000000000,4.1790140E+1,0.0000000000,3.7326326250,1.2636981E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.8159754E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"412",0.0000000000,4.1376276E+1,0.0000000000,3.7520734500,0.0000000000,1.3711782E+1,1.3711782E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.8840131E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"413",0.0000000000,4.0022895E+1,0.0000000000,3.6473922000,7.5821388770,8.6780160802,8.6780160802,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9930442E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"414",0.0000000000,3.9735733E+1,0.0000000000,3.6227173500,0.0000000000,1.4850438E+1,1.4850438E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.8208889E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"415",0.0000000000,3.9023684E+1,1.3434456510,3.6750579750,0.0000000000,2.0057511E+1,2.0057511E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4099699E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"416",0.0000000000,3.8641001E+1,7.5999272447,3.7401099000,0.0000000000,1.6974560E+1,1.6974560E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.6955598E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"417",0.0000000000,3.7484969E+1,1.6565838E+1,3.9203110500,8.2668542466,0.0000000000,0.0000000000,2.7000000000,2.1088335754,0.0000000000,0.0000000000,0.0000000000,7.1046806E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0007405E+1,8.0711111111,7.9918375E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"418",0.0000000000,3.7532176E+1,2.4598728E+1,4.0429376250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.9549214599,0.0000000000,7.6128762E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9918375E+3,0.0000000000,1.0817495E+2,1.0817495E+2
"419",0.0000000000,3.7911848E+1,2.7922028E+1,4.0646216250,0.0000000000,9.6528616155,9.6528616155,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9551359E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9719277E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"420",0.0000000000,3.6342294E+1,2.7211532E+1,4.1610778500,1.2855000E+1,0.2698970129,0.2698970129,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.0839801E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9719277E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"421",0.0000000000,3.3787097E+1,2.3203837E+1,4.1109804000,0.0000000000,1.8396333E+1,1.8396333E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.9498247E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9719277E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"422",0.0000000000,3.0781013E+1,1.6307414E+1,3.8313320250,0.0000000000,1.8247828E+1,1.8247828E+1,0.0000000000,0.0000000000,0.0000000000,5.1882417792,0.0000000000,7.4355829E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9719277E+3,0.0000000000,1.0817495E+2,1.0725410E+2
"423",0.0000000000,2.9764246E+1,6.6386785733,3.7550643000,1.2751626E+1,1.5612004E+1,1.5612004E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8521619E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9615512E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"424",0.0000000000,3.0042761E+1,0.0648645612,3.7139395500,0.0000000000,1.5665398E+1,1.5665398E+1,0.0000000000,0.0000000000,0.0000000000,1.4180711E+1,0.0000000000,6.3667674E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9615512E+3,0.0000000000,1.0817495E+2,1.0725410E+2
"425",0.0000000000,2.9379872E+1,0.0000000000,3.7273986000,5.9984987473,2.3219368E+1,2.3219368E+1,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.5025138E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7007405E+1,5.7279626940,7.9331898E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"426",0.0000000000,2.7580227E+1,0.0000000000,3.9367609500,1.2855000E+1,2.3219368E+1,2.3219368E+1,2.7000000000,0.6751664246,0.0000000000,0.0000000000,0.0000000000,7.0966523E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.4007405E+1,5.7279626940,7.9331898E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"427",0.0000000000,2.4200326E+1,0.0000000000,4.2874430250,5.2402339761,2.3219368E+1,2.3219368E+1,0.0000000000,2.2400000000,0.0000000000,1.0007152E+1,0.0000000000,6.9194524E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,4.9777777778,7.9331898E+3,0.0000000000,1.0817495E+2,1.0725410E+2
"428",0.0000000000,2.0908036E+1,0.0000000000,4.3913765250,1.2855000E+1,1.6678511E+1,1.6678511E+1,0.0000000000,0.0000000000,0.0000000000,1.5223665E+1,0.0000000000,7.0056588E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,2.4888888889,7.9131755E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"429",0.0000000000,1.9214040E+1,0.0000000000,4.2194002500,1.2855000E+1,2.3219368E+1,2.3219368E+1,0.0000000000,0.0000000000,0.0000000000,5.1203823053,0.0000000000,6.4628190E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,2.4888888889,7.8827281E+3,0.0000000000,1.0817495E+2,1.0725410E+2
"430",0.0000000000,1.8610372E+1,0.0000000000,4.1244394500,1.2855000E+1,5.3540009236,5.3540009236,0.0000000000,0.0000000000,0.0000000000,1.5223665E+1,0.0000000000,5.6167477E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,2.4888888889,7.8724874E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"431",0.0000000000,1.8607915E+1,0.0000000000,4.2702453750,5.4072490430,2.3219368E+1,2.3219368E+1,0.0000000000,0.0000000000,0.0000000000,2.5065586327,0.0000000000,5.4011336E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,2.4888888889,7.8420400E+3,0.0000000000,1.0817495E+2,1.0725410E+2
"432",0.0000000000,1.8822929E+1,0.0000000000,4.1745368250,0.0000000000,1.2573614E+1,1.2573614E+1,0.0000000000,0.0000000000,0.0000000000,1.5223665E+1,0.0000000000,5.0794744E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,2.4888888889,7.8370269E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"433",0.0000000000,1.9279487E+1,0.0000000000,3.8462865000,1.2855000E+1,1.5938900E+1,1.5938900E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1919674E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,2.4888888889,7.8065796E+3,0.0000000000,1.0725410E+2,1.0725410E+2
"434",0.0000000000,2.0186042E+1,0.0000000000,3.6399150000,1.2855000E+1,1.8054049E+1,1.8054049E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4735006E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1007405E+1,2.4888888889,7.8065796E+3,0.0000000000,1.0725410E+2,1.0725410E+2
