"hour","offshore","onshore","pv","river","lake","biogas","gas","phs1","phs2","battery","hydrogen","methanation","demand","Pump1","Pump2","ElecStr","H2","CH4","Bat_SOC","PHS1_SOC","PHS2_SOC","H2_SOC","CH4_SOC","elec_price","gas_price"
"1738",3.1079870904,1.0763937E+1,9.2796903E+1,4.4227808250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4735262E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,2.5800135E+1,3.6429000E+1,2.2320050197,0.0000000000,1.3936466E+3,0.0000000000,0.0000000000
"1739",2.1568051232,9.1588507905,9.7658943E+1,4.4639056500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.5548576E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,4.4999457E+1,3.8357500E+1,4.2650050197,0.0000000000,1.3975419E+3,0.0000000000,0.0000000000
"1740",1.4148831798,7.7918402626,9.5867026E+1,4.3195950750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.5132624E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,6.4198779E+1,4.0286000E+1,6.2980050197,0.0000000000,1.4014372E+3,0.0000000000,0.0000000000
"1741",0.8560637655,6.7792257175,8.7470770E+1,4.2223911000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4197061E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,8.3398101E+1,4.2214500E+1,8.3310050197,0.0000000000,1.4053325E+3,0.0000000000,0.0000000000
"1742",0.4969925815,6.1716490552,7.2385775E+1,4.0713510750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.7681686E+1,-0.203000E+1,-0.203000E+1,-1.681186E+1,0.0000000000,-0.660222E+1,1.0259742E+2,4.4143000E+1,1.0364005E+1,0.0000000000,1.4092279E+3,0.0000000000,0.0000000000
"1743",0.4185200642,5.8855637240,5.0337622E+1,3.8193684750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1622546E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,1.1772810E+2,4.6071500E+1,1.0364005E+1,0.0000000000,1.4131232E+3,0.0000000000,0.0000000000
"1744",0.6301580572,6.8277878751,2.3421781E+1,3.6451490250,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6157446E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.392243E+1,1.1772810E+2,4.8000000E+1,1.0560000E+1,0.0000000000,1.4170185E+3,3.6611084E+1,3.6611084E+1
"1745",1.1794656447,1.0251439E+1,2.2448912575,3.8320797750,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,9.7081049361,0.0000000000,0.0000000000,4.2770981E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.1772810E+2,4.5000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1746",1.9213875714,1.3937673E+1,0.0000000000,4.0070469000,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.0834466E+1,0.0000000000,0.0000000000,4.6255573E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0750904E+2,4.2000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1747",2.5610574555,1.6186955E+1,0.0000000000,4.7846787000,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.1467134E+1,0.0000000000,0.0000000000,5.0554825E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.6104341E+1,3.9000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1748",3.1293886799,1.6492510E+1,0.0000000000,4.8153354000,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.3989864E+1,0.0000000000,0.0000000000,5.3982098E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.4033674E+1,3.6000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1749",3.2815777927,1.5766676E+1,0.0000000000,4.7196268500,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.0277500E+1,0.0000000000,0.0000000000,4.9600380E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.9307502E+1,3.3000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1750",3.0295145731,1.4547238E+1,0.0000000000,4.4040877500,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,8.0364616885,0.0000000000,0.0000000000,4.5572302E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.8489081E+1,3.0000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1751",2.6062386038,1.2869989E+1,0.0000000000,4.4302581000,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,6.2698158823,0.0000000000,0.0000000000,4.1731302E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0029647E+1,2.7000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1752",2.0759546534,1.1015693E+1,0.0000000000,4.2388410000,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,8.8213046774,0.0000000000,0.0000000000,4.1706794E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.3429841E+1,2.4000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1753",1.5575604823,9.0253575484,0.0000000000,3.8537637750,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.2162216E+1,0.0000000000,0.0000000000,4.2153898E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4144257E+1,2.1000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1754",1.2603161145,7.4665200038,0.0000000000,3.7154349750,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.5440000000,1.1330005E+1,0.0000000000,0.0000000000,3.9871276E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1341924E+1,1.8000000E+1,1.0560000E+1,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1755",1.3387886151,6.9514182226,0.0000000000,3.4514888250,1.2855000E+1,0.0000000000,3.1625361838,2.7000000000,2.2400000000,8.9448231535,0.0000000000,3.1625361838,4.1644055E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.4156033195,1.5000000E+1,9.9555555556,0.0000000000,1.4193327E+3,1.4333886E+2,1.4333886E+2
"1756",1.7311511846,7.2924301590,0.0000000000,3.2309106000,1.2855000E+1,0.0000000000,1.0597288E+1,2.7000000000,2.2400000000,0.0000000000,0.0000000000,1.0597288E+1,4.0646780E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2000000E+1,7.4666666667,0.0000000000,1.4123048E+3,1.4333886E+2,1.4333886E+2
"1757",2.3161280936,8.2176977393,0.0000000000,3.1890381000,1.2855000E+1,0.0000000000,9.0721797671,2.7000000000,2.2400000000,0.0000000000,0.0000000000,9.0721797671,4.0590044E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.0000000000,4.9777777778,0.0000000000,1.3887553E+3,1.4333886E+2,1.4333886E+2
"1758",3.0128688887,8.7564282383,4.3501635193,3.2219379000,1.2855000E+1,0.0000000000,5.1493942538,2.7000000000,2.2400000000,0.0000000000,0.0000000000,5.1493942538,4.2285793E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0000000000,2.4888888889,0.0000000000,1.3685949E+3,1.4333886E+2,1.4333886E+2
"1759",3.3338927986,6.8021251302,2.2979681E+1,3.3804551250,7.4466509431,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6217956E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.424848871,0.0000000000,3.0000000000,0.0000000000,0.0000000000,1.3571518E+3,3.6611084E+1,3.6611084E+1
"1760",3.3243809885,6.4876078357,4.5734904E+1,3.5464496250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4601478E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.449186E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.3574025E+3,3.6611084E+1,3.6611084E+1
"1761",3.7286333208,8.4116671849,6.3869929E+1,3.6354286500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9862322E+1,-0.203000E+1,-0.203000E+1,-0.901112E+1,0.0000000000,-0.660222E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.3600527E+3,0.0000000000,0.0000000000
"1762",4.2803188608,9.9855753511,7.5698178E+1,3.8522682750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,6.0530675E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,8.1100065237,1.9285000000,2.0330000000,0.0000000000,1.3639480E+3,0.0000000000,0.0000000000
"1763",4.6417680139,1.0624581E+1,7.8995178E+1,3.9068520750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.2017803E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,2.7309328E+1,3.8570000000,1.5771111111,0.0000000000,1.3678433E+3,0.0000000000,0.0000000000
"1764",5.0174848824,1.1582269E+1,7.4445487E+1,4.0541535000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3223541E+1,-0.203000E+1,-0.203000E+1,-2.110364E+1,0.0000000000,-0.660222E+1,4.6508650E+1,5.7855000000,3.6101111111,0.0000000000,1.3717386E+3,0.0000000000,0.0000000000
"1765",5.5881940761,1.3244185E+1,6.3879716E+1,3.9681653250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3291307E+1,-0.203000E+1,-0.203000E+1,-1.261674E+1,0.0000000000,-0.660222E+1,6.5501922E+1,7.7140000000,5.6431111111,0.0000000000,1.3756339E+3,0.0000000000,0.0000000000
"1766",6.3610294192,1.5582450E+1,4.9278924E+1,3.7072100250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0435780E+1,-0.203000E+1,-0.203000E+1,-0.372162E+1,0.0000000000,-0.660222E+1,7.6856984E+1,9.6425000000,7.6761111111,0.0000000000,1.3795292E+3,0.0000000000,0.0000000000
"1767",7.2028254694,1.7642105E+1,3.1568761E+1,3.4761636750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.8198330E+1,-0.203000E+1,-0.203000E+1,-0.736960166,0.0000000000,-0.660222E+1,8.0206438E+1,1.1571000E+1,9.7091111111,0.0000000000,1.3834245E+3,0.0000000000,0.0000000000
"1768",7.9590151281,1.9800639E+1,1.4034802E+1,3.3281145750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,2.3628797069,0.0000000000,0.0000000000,4.3123233E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,8.0869702E+1,1.3499500E+1,1.0560000E+1,0.0000000000,1.3873198E+3,2.1000000000,2.1000000000
"1769",9.2478667064,2.5702835E+1,1.5258910679,3.3393303750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,5.5840477717,0.0000000000,0.0000000000,4.1037753E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,7.8382460E+1,1.3499500E+1,8.0711111111,0.0000000000,1.3912151E+3,2.1000000000,2.1000000000
"1770",1.0793537E+1,3.0966913E+1,0.0000000000,3.6331854750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1455406121,0.0000000000,0.0000000000,4.3936959E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,7.2504515E+1,1.3499500E+1,5.5822222222,0.0000000000,1.3951105E+3,2.1000000000,2.1000000000
"1771",1.1713806E+1,3.2310500E+1,0.0000000000,4.1797709250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.2019024769,0.0000000000,0.0000000000,4.7803762E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,6.7088157E+1,1.3499500E+1,5.5822222222,0.0000000000,1.3990058E+3,2.1000000000,2.1000000000
"1772",1.2089523E+1,3.1618602E+1,0.0000000000,4.5334438500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.5598182650,0.0000000000,0.0000000000,5.1199169E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,6.0559838E+1,1.3499500E+1,5.5822222222,0.0000000000,1.4029011E+3,2.1000000000,2.1000000000
"1773",1.1854105E+1,3.0120138E+1,0.0000000000,4.5364347000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,7.7801858831,0.0000000000,0.0000000000,4.7688646E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,5.0496872E+1,1.3499500E+1,5.5822222222,0.0000000000,1.4067964E+3,2.1000000000,2.1000000000
"1774",1.1414184E+1,2.8567671E+1,0.0000000000,4.3412790750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.8749184254,0.0000000000,0.0000000000,4.2595834E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,4.2307202E+1,1.3499500E+1,5.5822222222,0.0000000000,1.4106917E+3,2.1000000000,2.1000000000
"1775",1.1000419E+1,2.6926648E+1,0.0000000000,4.2074367000,0.0000000000,0.0000000000,0.0000000000,0.1713580043,0.5440000000,0.0000000000,0.0000000000,0.0000000000,3.6247645E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,3.7175709E+1,1.3499500E+1,5.5822222222,0.0000000000,1.4145870E+3,2.1000000000,2.1000000000
"1776",1.0610435E+1,2.5068370E+1,0.0000000000,3.8208639000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1259018052,0.0000000000,0.0000000000,3.7023353E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,3.7175709E+1,1.3309102E+1,4.9777777778,0.0000000000,1.4184823E+3,2.1000000000,2.1000000000
"1777",1.0199049E+1,2.3182281E+1,0.0000000000,3.4582183500,0.0000000000,0.0000000000,0.0000000000,1.1781919957,0.0000000000,6.5265133643,0.0000000000,0.0000000000,3.7942035E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,3.2832655E+1,1.3309102E+1,4.9777777778,0.0000000000,1.4223776E+3,2.1000000000,2.1000000000
"1778",9.8542452049,2.1778804E+1,0.0000000000,3.2496036750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,2.2590600408,0.0000000000,0.0000000000,3.5479495E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.5962641E+1,1.2000000E+1,4.9777777778,0.0000000000,1.4262729E+3,2.1000000000,2.1000000000
"1779",9.8161979309,2.0875331E+1,0.0000000000,3.0940773000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,8.3554642584,0.0000000000,0.0000000000,3.8238852E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.3584683E+1,9.0000000000,2.4888888889,0.0000000000,1.4301682E+3,2.1000000000,2.1000000000
"1780",1.0039726E+1,2.0585924E+1,0.0000000000,3.0507093750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,6.0375514368,0.0000000000,0.0000000000,3.5811692E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.4789457E+1,6.0000000000,2.4888888889,0.0000000000,1.4340635E+3,2.1000000000,2.1000000000
"1781",1.0372639E+1,2.0728419E+1,0.0000000000,3.1262293500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,6.1457715238,0.0000000000,0.0000000000,3.6470842E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,8.4341399020,3.0000000000,2.4888888889,0.0000000000,1.4379588E+3,2.1000000000,2.1000000000
"1782",1.0424954E+1,1.9736830E+1,6.8371235256,3.3998959500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,1.8666613831,0.0000000000,0.0000000000,3.7903247E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.9649067191,0.0000000000,2.4888888889,0.0000000000,1.4418542E+3,2.1000000000,2.1000000000
"1783",9.8613790625,1.6957255E+1,3.1616480E+1,3.9061043250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5752167E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.4457495E+3,0.0000000000,0.0000000000
"1784",9.5498669794,1.7886847E+1,5.6975948E+1,4.2777226500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,5.7854077E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,1.9285000000,2.0330000000,0.0000000000,1.4496448E+3,0.0000000000,0.0000000000
"1785",9.6021819853,1.9971230E+1,7.5785403E+1,4.5326961000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.7632497E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,3.8570000000,0.0000000000,0.0000000000,1.4535401E+3,0.0000000000,0.0000000000
"1786",9.5879142534,1.9092565E+1,8.8531124E+1,4.5326961000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5990894E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,5.7855000000,0.0000000000,0.0000000000,1.4574354E+3,0.0000000000,0.0000000000
"1787",9.1812839685,1.7838724E+1,9.3570764E+1,4.5491460000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6586551E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,7.7140000000,0.0000000000,0.0000000000,1.4613307E+3,0.0000000000,0.0000000000
"1788",8.9815357549,1.7569766E+1,9.1342899E+1,4.5154985250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9537465E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,9.6425000000,0.0000000000,0.0000000000,1.4652260E+3,0.0000000000,0.0000000000
"1789",9.1812839685,1.8482817E+1,8.3138201E+1,4.2814612500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4254471E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,1.1571000E+1,2.0330000000,0.0000000000,1.4691213E+3,0.0000000000,0.0000000000
"1790",9.8209538360,2.0514035E+1,6.8538025E+1,4.1835095250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3944814E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,1.3499500E+1,4.0660000000,0.0000000000,1.4730166E+3,0.0000000000,0.0000000000
"1791",1.0560498E+1,2.2911454E+1,4.7017071E+1,3.9419950500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4057289E+1,-0.203000E+1,-0.203000E+1,-0.296518E+1,0.0000000000,-0.660222E+1,0.0000000000,1.5428000E+1,6.0990000000,0.0000000000,1.4769119E+3,0.0000000000,0.0000000000
"1792",1.1112183E+1,2.4153034E+1,2.2673111E+1,3.9046089000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4406638E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,2.6686577668,1.7356500E+1,8.1320000000,0.0000000000,1.4808072E+3,0.0000000000,0.0000000000
"1793",1.1789901E+1,2.8462552E+1,2.9404375509,3.8799340500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,4.2355903E+1,-0.354704161,-0.354704161,0.0000000000,0.0000000000,-0.660222E+1,2.6686577668,1.9285000E+1,1.0165000E+1,0.0000000000,1.4847026E+3,0.0000000000,0.0000000000
"1794",1.2593649E+1,3.3981214E+1,0.0000000000,4.2694977000,0.0000000000,0.0000000000,0.0000000000,0.3042968166,0.8952975699,0.0000000000,0.0000000000,0.0000000000,4.5441737E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.6686577668,1.9621969E+1,7.6761111111,0.0000000000,1.4885979E+3,0.0000000000,0.0000000000
"1795",1.3078752E+1,3.5156847E+1,0.0000000000,4.7891650500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.3944073026,0.0000000000,0.0000000000,0.0000000000,4.9516954E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.6686577668,1.9283861E+1,6.6813360335,0.0000000000,1.4924932E+3,0.0000000000,0.0000000000
"1796",1.3185760E+1,3.4190818E+1,0.0000000000,4.8250557750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,1.9825006512,0.0000000000,0.0000000000,5.2521916E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.6686577668,1.6283861E+1,6.2431056972,0.0000000000,1.4963885E+3,2.1000000000,2.1000000000
"1797",1.3095398E+1,3.2903132E+1,0.0000000000,4.6740157500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.5527242273,0.0000000000,0.0000000000,4.9563052E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.5818149761,1.3283861E+1,3.7542168083,0.0000000000,1.5002838E+3,2.1000000000,2.1000000000
"1798",1.2952720E+1,3.1718837E+1,0.0000000000,4.4646533250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4933543E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,1.0283861E+1,1.2653279195,0.0000000000,1.5041791E+3,0.0000000000,0.0000000000
"1799",1.2676878E+1,3.0486198E+1,0.0000000000,4.3225860000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6999407E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,7.2838613786,1.5507560638,0.0000000000,1.5080744E+3,0.0000000000,0.0000000000
"1800",1.2455728E+1,2.9515359E+1,0.0000000000,4.2007071750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1425965202,0.0000000000,0.0000000000,0.0000000000,3.9712173E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,9.2123613786,1.5507560638,0.0000000000,1.5119697E+3,0.0000000000,0.0000000000
"1801",1.2215554E+1,2.8391131E+1,0.0000000000,3.8687181750,0.0000000000,0.0000000000,0.0000000000,1.5883560917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.9461542E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,9.2123613786,1.3923154858,0.0000000000,1.5158650E+3,0.0000000000,0.0000000000
"1802",1.2156106E+1,2.7990589E+1,0.0000000000,3.4335435000,0.0000000000,0.0000000000,0.0000000000,1.6823736072,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.8660393E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,7.4475212768,1.3923154858,0.0000000000,1.5197603E+3,0.0000000000,0.0000000000
"1803",1.2265492E+1,2.8041299E+1,0.0000000000,3.2907284250,0.0000000000,0.0000000000,0.0000000000,0.8974080049,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7892709E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,5.5782172688,1.3923154858,0.0000000000,1.5236556E+3,0.0000000000,0.0000000000
"1804",1.2510421E+1,2.8131705E+1,0.0000000000,3.1957676250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2530839372,0.0000000000,0.0000000000,0.0000000000,3.8488760E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,4.5810972634,1.3923154858,0.0000000000,1.5275509E+3,0.0000000000,0.0000000000
"1805",1.2850468E+1,2.8437146E+1,0.0000000000,3.2436219000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7244692E+1,-0.684326343,-0.684326343,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,4.5810972634,0.0000000000,0.0000000000,1.5314463E+3,0.0000000000,0.0000000000
"1806",1.3221429E+1,2.8503747E+1,5.0662583000,3.4776591000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0493847E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,5.2312072890,0.0000000000,0.0000000000,1.5353416E+3,0.0000000000,0.0000000000
"1807",1.3390264E+1,2.8626614E+1,2.3944792E+1,4.0571443500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.8718136E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,7.1597072890,0.0000000000,0.0000000000,1.5392369E+3,0.0000000000,0.0000000000
"1808",1.3899147E+1,3.6597570E+1,4.4556048E+1,4.3921242000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.3773483E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,9.0882072890,0.0000000000,0.0000000000,1.5431322E+3,0.0000000000,0.0000000000
